id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
viceroys_house,66.0,72.0,105.0,"History, Drama",0
vicflo_saw_a_bear,61.0,88.0,96.0,"Crime, Drama, Mystery & thriller",0
vicious_fun,69.0,88.0,101.0,"Horror, Comedy",0
vicious_kind,70.0,70.0,92.0,"Comedy, Drama",0
vicky_cristina_barcelona,74.0,80.0,96.0,"Comedy, Drama, Romance",0
victim_1962,87.0,100.0,100.0,"Mystery & thriller, Drama",0
victim_2012,27.0,33.0,86.0,"Action, Drama",2
victor-victoria,86.0,97.0,133.0,"Comedy, Lgbtq+",1
victor_crowley,56.0,67.0,82.0,"Comedy, Horror",0
victor_frankenstein_2015,35.0,26.0,110.0,"Horror, Drama, Sci-fi, Mystery & thriller",2
victoria_2015,83.0,82.0,138.0,"Mystery & thriller, Crime, Drama",1
victoria_2016,41.0,83.0,97.0,"Comedy, Drama, Romance",0
victoria_and_abdul,68.0,66.0,110.0,"History, Drama, Biography",0
vida_sin_rumbo,60.0,73.0,84.0,Drama,0
vidal_sassoon_the_movie,56.0,60.0,90.0,Documentary,0
video_games_the_movie,36.0,18.0,100.0,Documentary,2
video_nasties_moral_panic_censorship_and_videotape,89.0,100.0,72.0,Documentary,0
videocracy,39.0,67.0,85.0,Documentary,2
videodrome,80.0,80.0,90.0,Horror,0
viena_and_the_fantomes,25.0,20.0,105.0,"Drama, Romance, Music",2
vietnam_fast_forward,96.0,88.0,59.0,"Documentary, Special interest",0
view_from_the_top,34.0,14.0,87.0,"Comedy, Lgbtq+",2
view_to_a_kill,40.0,37.0,131.0,Action,2
vigilante,69.0,20.0,90.0,"Crime, Drama",2
vigilante_diaries,68.0,14.0,84.0,"Action, Mystery & thriller",2
vigilante_force,14.0,20.0,89.0,Action,2
viking_destiny,35.0,13.0,91.0,"Adventure, Action",2
viking_wolf,39.0,50.0,97.0,"Horror, Mystery & thriller",2
vikingdom,24.0,43.0,110.0,"Adventure, Action",2
vikings,72.0,76.0,114.0,"Adventure, Action",1
vikings_journey_to_new_worlds,56.0,100.0,40.0,Documentary,0
vikram,95.0,57.0,146.0,"Mystery & thriller, Action",1
vikram_vedha_2022,95.0,79.0,158.0,"Action, Mystery & thriller",1
vikrant_rona,86.0,40.0,135.0,"Adventure, Action, Drama",1
viktor,13.0,0.0,98.0,"Action, Mystery & thriller",2
viktoria_2014,60.0,80.0,155.0,"Comedy, Drama",1
villa-amalia,40.0,75.0,94.0,Drama,2
village,57.0,43.0,109.0,Mystery & thriller,2
village_at_the_end_of_the_world,69.0,100.0,80.0,Documentary,0
village_barbershop,57.0,80.0,99.0,Drama,0
village_of_the_giants,20.0,17.0,80.0,Sci-fi,2
village_rockstars,95.0,94.0,87.0,Drama,0
villain_1971,49.0,67.0,98.0,"Crime, Drama",2
villain_2010_2,73.0,62.0,139.0,Drama,1
villains,77.0,84.0,89.0,"Comedy, Drama",0
ville_marie,26.0,71.0,101.0,Drama,2
vincent_and_theo,72.0,89.0,138.0,Biography,1
vincent_francois_paul_and_the_others,86.0,88.0,112.0,"Comedy, Drama",0
vincent_n_roxxy,65.0,44.0,110.0,"Crime, Drama, Mystery & thriller",2
vincent_will_meer_2011,78.0,64.0,96.0,Drama,0
vincere,68.0,91.0,128.0,"Biography, History, Drama",1
vinyl_2012,42.0,50.0,85.0,Comedy,2
vinyl_nation,84.0,100.0,93.0,"Documentary, Music",0
viola_2013,46.0,92.0,65.0,Drama,0
violation,81.0,88.0,107.0,"Drama, Horror",0
violence_at_noon,80.0,100.0,99.0,Drama,0
violent-cop,81.0,83.0,103.0,Drama,0
violent_night,88.0,73.0,112.0,"Holiday, Action, Comedy",1
violent_saturday,69.0,80.0,91.0,"Crime, Drama",0
violet_2017,56.0,85.0,82.0,Drama,0
violet_2021,67.0,82.0,92.0,Drama,0
violet_and_daisy,34.0,22.0,88.0,"Action, Crime, Drama",2
violet_evergarden_eternity_and_auto_memory_doll,100.0,80.0,93.0,"Drama, Anime",0
violet_evergarden_the_movie,99.0,100.0,140.0,"Fantasy, Anime",1
violet_tendencies,50.0,63.0,99.0,Comedy,2
violeta_went_to_heaven,83.0,73.0,110.0,"Biography, History, Drama",0
violets_are_blue,25.0,63.0,90.0,Romance,2
violette,67.0,78.0,124.0,"Crime, Drama",1
violette_2013,68.0,86.0,139.0,"Biography, Drama, Romance",1
viper_club,45.0,38.0,109.0,"Drama, Mystery & thriller",2
viral_2016,29.0,56.0,89.0,"Horror, Mystery & thriller",2
virgil_bliss,61.0,72.0,94.0,Drama,0
virgin,47.0,38.0,113.0,Drama,2
virgin_mountain,84.0,92.0,94.0,Drama,0
virgin_suicides,81.0,79.0,97.0,Drama,0
virginia_2012,25.0,11.0,116.0,Drama,2
virginia_minnesota,76.0,71.0,98.0,"Comedy, Drama",0
viridiana,90.0,96.0,90.0,Drama,0
virtual_jfk,77.0,77.0,82.0,Documentary,0
virtual_revolution_2016,41.0,40.0,92.0,Sci-fi,2
virtuosity,32.0,32.0,105.0,Action,2
virunga,92.0,100.0,90.0,"Documentary, War",0
virus_32,52.0,95.0,90.0,Horror,0
virus_tropical,71.0,78.0,97.0,"Biography, Animation",0
vishwaroopam_2,73.0,0.0,145.0,"Action, Mystery & thriller",1
vishwaroopam_2013,83.0,100.0,148.0,"Action, Crime, Drama, Mystery & thriller",1
vision_2010,71.0,83.0,110.0,"Biography, Drama",0
vision_2018,36.0,42.0,109.0,Drama,2
vision_quest_1985,78.0,60.0,107.0,Drama,0
visioneers,54.0,67.0,94.0,"Comedy, Drama",0
visions_2015,18.0,19.0,82.0,Horror,2
visions_of_8_the_olympics_of_motion_picture_achievement,56.0,54.0,105.0,Documentary,2
visions_of_light_the_art_of_cinematography,85.0,95.0,90.0,"Documentary, History, Drama",0
visit,45.0,72.0,107.0,Drama,2
visitantes,57.0,33.0,100.0,"Horror, Mystery & thriller",2
visiting_hours,24.0,14.0,105.0,Horror,2
visitor_q,72.0,60.0,84.0,"Comedy, Drama",0
visitors_2013,50.0,69.0,87.0,Documentary,0
visual_acoustics_the_modernism_of_julius_shulman,80.0,95.0,83.0,Documentary,0
vita_activa_the_spirit_of_hannah_arendt,80.0,94.0,90.0,Documentary,0
vita_and_virginia,58.0,41.0,110.0,"Biography, Romance, Drama, Lgbtq+",2
vital,71.0,88.0,86.0,Drama,0
vital_signs,30.0,43.0,103.0,Drama,2
vitalina_varela,57.0,97.0,124.0,Drama,1
viva_2016,86.0,80.0,100.0,"Drama, Lgbtq+",0
viva_knievel,12.0,14.0,104.0,Action,2
viva_la_liberta_2013,65.0,44.0,94.0,"Comedy, Drama",2
viva_las_vegas,67.0,87.0,86.0,Musical,0
viva_maestro,50.0,100.0,99.0,"Documentary, Music, Biography",0
viva_riva,51.0,87.0,96.0,Drama,0
viva_villa,47.0,60.0,115.0,"History, Drama",2
viva_zapata,76.0,58.0,113.0,Biography,1
viva_zapatero,76.0,86.0,80.0,Documentary,0
vivacious_lady,81.0,100.0,90.0,Comedy,0
vivan_las_antipodas_2012,77.0,100.0,108.0,Documentary,0
vivarium,39.0,73.0,97.0,"Mystery & thriller, Sci-fi",2
vive_lamour_1994,83.0,86.0,118.0,Drama,1
vivement-dimanche-finally-sundayconfidentially-yours,80.0,78.0,90.0,"Comedy, Western",0
vivere,58.0,44.0,97.0,"Drama, Romance, Lgbtq+",2
vivo,72.0,86.0,98.0,"Kids & family, Musical, Comedy, Animation",0
viy,79.0,88.0,78.0,"Horror, Fantasy",0
voice_of_silence_2020,40.0,100.0,99.0,"Crime, Drama, Mystery & thriller",0
voices_2020,60.0,0.0,108.0,"Horror, Mystery & thriller",2
volcano,75.0,86.0,104.0,"Comedy, Drama",0
volcanoes-of-the-deep-sea,65.0,78.0,41.0,Documentary,0
volition,69.0,88.0,91.0,"Sci-fi, Mystery & thriller",0
volunteers,33.0,58.0,106.0,Comedy,2
volver,89.0,91.0,111.0,"Comedy, Drama",0
von_richthofen_and_brown,35.0,56.0,97.0,War,2
von_ryans_express,82.0,90.0,117.0,War,1
voodoo_2017,96.0,30.0,84.0,Horror,0
voodoo_asesino,29.0,0.0,99.0,Horror,2
vox_lux,37.0,62.0,110.0,"Drama, Music",2
voy_a_explotar,59.0,74.0,102.0,"Comedy, Drama",0
voy_a_pasarmelo_bien,80.0,100.0,108.0,"Comedy, Music, Musical",0
voyage_of_the_damned,53.0,83.0,158.0,"Drama, War",1
voyage_of_time_lifes_journey,45.0,68.0,90.0,Documentary,2
voyage_to_the_bottom_of_the_sea,39.0,76.0,105.0,Sci-fi,2
voyagers_2021,55.0,26.0,108.0,"Sci-fi, Mystery & thriller",2
voyages,92.0,100.0,105.0,Drama,0
voyeur_2017,60.0,79.0,96.0,Documentary,0
vs_2018,92.0,85.0,99.0,"Drama, Music",0
vsadnik_po_imeni_smert,75.0,73.0,106.0,"History, Drama",0
vulgar,41.0,23.0,91.0,"Drama, Lgbtq+",2
vulgaria_2012,55.0,57.0,92.0,Comedy,2
w_2008,42.0,58.0,131.0,"Biography, Comedy, Drama",1
w_delta_z,36.0,67.0,104.0,"Crime, Drama, Horror, Mystery & thriller",2
w_imie,50.0,77.0,102.0,"Drama, Mystery & thriller, Lgbtq+",0
wackness,72.0,71.0,110.0,"Comedy, Drama",0
waco_the_rules_of_engagement,86.0,88.0,165.0,Documentary,1
wadjda_2013,88.0,99.0,98.0,Drama,0
wag_the_dog,76.0,86.0,97.0,"Comedy, Drama",0
wages_of_fear,95.0,100.0,156.0,Mystery & thriller,1
wagner_and_me,63.0,80.0,89.0,Documentary,0
wagners_dream,80.0,94.0,115.0,Documentary,1
wagon_master,67.0,100.0,86.0,Western,0
wagons_east,32.0,0.0,106.0,"Comedy, Western",2
wah-do-dem,51.0,72.0,76.0,"Adventure, Drama",0
wah_wah,63.0,54.0,99.0,Drama,0
waist_deep,76.0,28.0,97.0,"Action, Mystery & thriller, Crime, Drama",2
wait_for_your_laugh,98.0,89.0,85.0,Documentary,0
wait_until_dark,91.0,96.0,108.0,Mystery & thriller,0
waiting,75.0,30.0,93.0,Comedy,2
waiting-for-dublin,22.0,7.0,83.0,"Romance, Comedy",2
waiting-for-forever,42.0,5.0,94.0,Romance,2
waiting_2016,67.0,71.0,92.0,Drama,0
waiting_city,52.0,75.0,109.0,Drama,0
waiting_for_anya,57.0,43.0,109.0,"History, Drama",2
waiting_for_armageddon,41.0,80.0,74.0,Documentary,0
waiting_for_august,62.0,100.0,88.0,"Documentary, Drama",0
waiting_for_bojangles,86.0,62.0,124.0,"Romance, Drama",1
waiting_for_guffman,91.0,91.0,84.0,Comedy,0
waiting_for_happiness_2003,52.0,78.0,95.0,Drama,0
waiting_for_lightning_2012,72.0,45.0,96.0,Documentary,0
waiting_for_superman,84.0,90.0,102.0,Documentary,0
waiting_for_the_barbarians_2020,61.0,54.0,112.0,"History, Drama",2
waiting_for_the_moon,75.0,44.0,88.0,Drama,0
waiting_to_exhale,79.0,61.0,121.0,"Comedy, Drama, Romance",1
waitress,74.0,89.0,107.0,"Comedy, Drama, Romance",0
wajib,84.0,100.0,96.0,Drama,0
wake,61.0,27.0,90.0,Drama,2
wake-wood,39.0,80.0,90.0,"Drama, Horror, Mystery & thriller",2
wake_in_fright,83.0,97.0,99.0,"Drama, Mystery & thriller",0
wake_island,48.0,88.0,87.0,War,0
wake_up_sid,75.0,80.0,138.0,"Romance, Comedy",1
wakefield,53.0,72.0,109.0,Drama,0
waking_life,87.0,80.0,99.0,"Drama, Animation",0
waking_ned_devine,88.0,84.0,91.0,Comedy,0
waking_sleeping_beauty,80.0,71.0,86.0,Documentary,0
waking_the_dead,77.0,50.0,105.0,Drama,0
waking_up_in_reno,31.0,11.0,91.0,"Romance, Comedy",2
wal_mart_the_high_cost_of_low_price,65.0,90.0,98.0,Documentary,0
waldo_on_weed,100.0,100.0,87.0,Documentary,0
walesa_czlowiek_z_nadziei,60.0,57.0,128.0,"Biography, Drama",1
walk_away_renee_2011,61.0,44.0,90.0,Drama,2
walk_dont_run,70.0,83.0,114.0,Comedy,1
walk_hard,57.0,74.0,96.0,"Comedy, Musical",0
walk_in_the_clouds,75.0,46.0,102.0,Romance,0
walk_in_the_sun,75.0,88.0,117.0,War,1
walk_of_shame_2013,37.0,15.0,95.0,Comedy,2
walk_on_the_moon,71.0,72.0,107.0,Drama,0
walk_on_the_wild_side,58.0,60.0,114.0,Drama,1
walk_on_water,87.0,72.0,102.0,Drama,0
walk_the_line,90.0,82.0,136.0,"Biography, History, Drama, Music",1
walk_the_proud_land,67.0,0.0,88.0,Western,2
walk_to_remember,78.0,27.0,101.0,"Romance, Drama",2
walk_with_me_2017,57.0,81.0,88.0,Documentary,0
walkabout,86.0,85.0,95.0,Adventure,0
walkaway,100.0,40.0,97.0,"Comedy, Drama",0
walkaway_joe,64.0,40.0,89.0,Drama,2
walker,65.0,47.0,95.0,"History, Drama",2
walking_and_talking,70.0,88.0,83.0,Comedy,0
walking_distance_2015,64.0,100.0,104.0,"Comedy, Drama",0
walking_on_sunshine,42.0,31.0,97.0,"Musical, Romance",2
walking_on_water_2018,89.0,88.0,100.0,"Documentary, Adventure, Comedy",0
walking_out,56.0,90.0,95.0,"Adventure, Drama",0
walking_tall,59.0,26.0,86.0,Action,2
walking_the_camino_six_ways_to_santiago,79.0,90.0,84.0,Documentary,0
walking_to_werner,62.0,36.0,93.0,Documentary,2
walking_with_dinosaurs_3d,41.0,23.0,87.0,"Kids & family, Adventure, Comedy, Animation",2
walking_with_the_enemy,59.0,44.0,126.0,"History, Drama",1
wall_e,90.0,95.0,97.0,"Kids & family, Adventure, Sci-fi, Comedy, Animation",0
wall_street,81.0,79.0,125.0,Drama,1
wall_street_money_never_sleeps,44.0,55.0,130.0,Drama,2
wallace_and_gromit_in_a_close_shave,92.0,100.0,30.0,"Comedy, Adventure, Animation",0
wallace_and_gromit_the_wrong_trousers,92.0,100.0,30.0,"Comedy, Animation",0
walt_and_el_grupo,42.0,57.0,106.0,Documentary,2
walt_before_mickey_2015,40.0,17.0,120.0,"Biography, History, Drama",2
waltair_veerayya,81.0,80.0,150.0,"Action, Drama",1
walter_2015,49.0,54.0,94.0,Drama,2
waltz_with_bashir,91.0,96.0,90.0,"Documentary, Animation",0
waltzes_from_vienna,6.0,50.0,81.0,"Biography, Romance",2
waltzing_anna,18.0,0.0,101.0,"Comedy, Drama",2
wanda_sykes_not_normal,80.0,100.0,60.0,"Comedy, Stand-up",0
wander,70.0,43.0,93.0,Mystery & thriller,2
wander_darkly,71.0,75.0,97.0,Drama,0
wanderlust_2011,39.0,59.0,98.0,Comedy,2
wannabes_2000,54.0,19.0,110.0,"Crime, Drama",2
wanted_dead_or_alive_1987,48.0,30.0,106.0,Action,2
wanted_for_murder,50.0,80.0,103.0,"Drama, Mystery & thriller",0
war,51.0,13.0,103.0,"Action, Mystery & thriller",2
war_2019,80.0,71.0,150.0,"Action, Mystery & thriller",1
war_and_peace_1956,63.0,50.0,208.0,"History, Drama",1
war_and_peace_1966,94.0,100.0,373.0,"History, Drama, War, Romance",1
war_book,65.0,78.0,92.0,Mystery & thriller,0
war_bride,76.0,57.0,108.0,Drama,0
war_dogs_2016,69.0,61.0,114.0,"Comedy, Drama",1
war_don_don-2010,93.0,100.0,83.0,Documentary,0
war_for_the_planet_of_the_apes,84.0,94.0,142.0,"Sci-fi, Action, Adventure",1
war_horse,74.0,75.0,146.0,"History, Drama, War",1
war_inc,38.0,29.0,106.0,Comedy,2
war_machine_2016,34.0,47.0,122.0,"War, Comedy",2
war_of_the_arrows,78.0,100.0,122.0,"Action, History, Drama",1
war_of_the_roses,71.0,85.0,116.0,Comedy,1
war_of_the_worlds,42.0,75.0,116.0,"Sci-fi, Adventure, Action",2
war_of_the_worlds_goliath,45.0,17.0,88.0,"Sci-fi, Action, War, Animation",2
war_on_democracy,87.0,77.0,96.0,Documentary,0
war_on_everyone,37.0,62.0,98.0,Comedy,2
war_on_whistleblowers_free_press_and_the_national_security_state,69.0,60.0,67.0,Documentary,0
war_party,77.0,0.0,98.0,Action,2
war_photographer,93.0,80.0,96.0,Documentary,0
war_requiem,62.0,100.0,85.0,Musical,0
war_room,83.0,96.0,94.0,Documentary,0
war_room_2015,87.0,34.0,120.0,Drama,1
war_story,22.0,57.0,90.0,Drama,2
war_wagon,77.0,90.0,101.0,Western,0
war_witch,78.0,94.0,89.0,"Drama, War",0
warcraft,76.0,29.0,123.0,"Fantasy, Adventure, Action",1
ward_no_6_2010,68.0,67.0,83.0,Drama,0
warehoused,84.0,100.0,93.0,"Comedy, Drama",0
wargames,76.0,93.0,113.0,"Mystery & thriller, Action, Drama",0
wargods_of_the_deep,23.0,40.0,85.0,"Sci-fi, Adventure, Fantasy",2
warhunt,86.0,21.0,93.0,"Horror, Mystery & thriller",2
warlock,48.0,53.0,103.0,Horror,2
warlock_the_armageddon,41.0,0.0,98.0,Horror,2
warm_bodies,73.0,81.0,98.0,"Romance, Comedy, Horror",0
warm_water_under_a_red_bridge,76.0,80.0,119.0,"Fantasy, Romance, Drama",1
warning_2021,71.0,30.0,86.0,"Sci-fi, Mystery & thriller",2
warning_shadows,78.0,60.0,90.0,Drama,0
warning_sign,43.0,20.0,100.0,Horror,2
warrendale-1967,86.0,100.0,100.0,Documentary,0
warrior_king_2,31.0,17.0,104.0,Action,2
warriors_from_the_magic_mountain,77.0,89.0,94.0,Fantasy,0
warriors_of_future,47.0,88.0,112.0,Sci-fi,0
warriors_of_heaven_and_earth,56.0,68.0,119.0,"Action, Adventure, History, Drama",1
warriors_of_the_rainbow_seediq_bale,82.0,69.0,150.0,"History, Drama",1
warriors_of_virtue,47.0,18.0,101.0,"Kids & family, Fantasy",2
warsaw_uprising,77.0,100.0,87.0,"Drama, War",0
waru,62.0,100.0,88.0,Drama,0
warum_lauft_herr_r_amok,77.0,92.0,96.0,Drama,0
wasabi,69.0,43.0,99.0,"Comedy, Drama",2
washington_heights,53.0,79.0,80.0,Drama,0
washington_square,69.0,81.0,115.0,Drama,1
wasp_network_2020,37.0,40.0,123.0,"Drama, Mystery & thriller",2
wassup_rockers_2006,64.0,37.0,111.0,Drama,2
waste-land,90.0,100.0,98.0,Documentary,0
wasted_on_the_young_2010,48.0,60.0,97.0,"Drama, Mystery & thriller",2
wasted_the_story_of_food_waste,76.0,100.0,85.0,Documentary,0
watch_it,54.0,56.0,102.0,Comedy,2
watch_on_the_rhine,63.0,80.0,114.0,Drama,1
watcher,28.0,11.0,96.0,Mystery & thriller,2
watcher_2022,67.0,88.0,96.0,Mystery & thriller,0
watcher_in_the_woods,57.0,50.0,84.0,Fantasy,2
watchers,30.0,0.0,92.0,Horror,2
watchers_of_the_sky,76.0,86.0,120.0,Documentary,1
watchmen,71.0,65.0,163.0,"Action, Adventure, Fantasy",1
water,90.0,91.0,117.0,Drama,1
water_for_elephants,70.0,60.0,121.0,"Drama, Romance",1
water_horse,62.0,74.0,111.0,"Kids & family, Fantasy, Adventure",0
water_lilies,68.0,82.0,85.0,"Comedy, Drama",0
waterboy,71.0,33.0,88.0,Comedy,2
waterland,61.0,53.0,95.0,Drama,2
waterlife,71.0,60.0,109.0,Documentary,0
waterloo,82.0,27.0,123.0,"History, Drama",1
waterloo_bridge,88.0,80.0,103.0,Romance,0
waterman_2022,98.0,100.0,93.0,"Documentary, Biography",0
watermark_2013,58.0,77.0,92.0,Documentary,0
watermarks,94.0,96.0,80.0,Documentary,0
watermelon_man,70.0,88.0,97.0,Comedy,0
watership_down,86.0,79.0,92.0,"Kids & family, Adventure, Animation",0
waterworld,43.0,45.0,136.0,"Sci-fi, Action",2
wattstax,90.0,90.0,98.0,"Documentary, Music",0
watu_wote,58.0,100.0,22.0,Drama,0
waves_2019,81.0,84.0,135.0,Drama,1
waxwork,47.0,60.0,96.0,Horror,2
way_down_east,70.0,96.0,145.0,Drama,1
way_home,92.0,75.0,86.0,Drama,0
way_of_the_gun,70.0,46.0,119.0,"Crime, Drama",1
way_of_the_morris,71.0,100.0,64.0,"Documentary, Biography, History, Drama",0
way_out_west,91.0,100.0,65.0,"Comedy, Western",0
way_we_were,81.0,64.0,118.0,Romance,1
waydowntown,79.0,70.0,87.0,Comedy,0
wayne,82.0,89.0,97.0,"Biography, Documentary",0
waynes_world,84.0,79.0,95.0,Comedy,0
ways_to_live_forever,79.0,83.0,90.0,Drama,0
wazir,53.0,56.0,102.0,"Mystery & thriller, Crime, Drama",2
we-go-way-back,65.0,43.0,80.0,Drama,2
we_2011,48.0,12.0,119.0,"Drama, History, Romance",2
we_are_as_gods,96.0,92.0,94.0,Documentary,0
we_are_boats,55.0,50.0,108.0,"Fantasy, Drama",2
we_are_freestyle_love_supreme,64.0,90.0,90.0,"Documentary, Music",0
we_are_legion_the_story_of_the_hacktivists,79.0,75.0,93.0,Documentary,0
we_are_little_zombies,73.0,93.0,120.0,Drama,1
we_are_many,70.0,83.0,104.0,Documentary,0
we_are_mari_pepa,100.0,90.0,100.0,"Comedy, Drama, Romance",0
we_are_marshall,79.0,49.0,127.0,Drama,1
we_are_monster,39.0,59.0,85.0,Drama,2
we_are_still_here,47.0,95.0,84.0,Horror,0
we_are_the_best,77.0,96.0,102.0,Drama,0
we_are_the_flesh,28.0,74.0,79.0,"Horror, Fantasy, Drama",2
we_are_the_freaks,18.0,44.0,80.0,Comedy,2
we_are_the_giant,44.0,68.0,90.0,Documentary,2
we_are_the_night,52.0,63.0,100.0,"Horror, Drama",2
we_are_together_the_children_of_agape_choir,84.0,92.0,87.0,"Documentary, Music",0
we_are_twisted_fing_sister,61.0,80.0,135.0,"Documentary, Music",1
we_are_what_we_are_2013,50.0,86.0,106.0,"Drama, Horror, Mystery & thriller",0
we_are_wizards,29.0,50.0,79.0,Documentary,2
we_are_x_2016,85.0,83.0,93.0,"Documentary, Music",0
we_are_your_friends_2015,42.0,39.0,96.0,"Drama, Romance",2
we_believe_in_dinosaurs,80.0,91.0,105.0,Documentary,0
we_bought_a_zoo,71.0,64.0,124.0,"Kids & family, Comedy, Drama",1
we_broke_up,54.0,59.0,80.0,"Romance, Comedy",2
we_can_be_heroes_2021,41.0,74.0,100.0,"Action, Adventure, Sci-fi, Fantasy",2
we_come_as_friends,63.0,97.0,110.0,Documentary,0
we_couldnt_become_adults,93.0,67.0,124.0,"Drama, Romance",1
we_die_young,40.0,20.0,93.0,"Action, Mystery & thriller",2
we_dont_deserve_dogs,83.0,92.0,84.0,Documentary,0
we_dont_live_here_anymore,54.0,65.0,101.0,Drama,0
we_feed_people,91.0,100.0,87.0,Documentary,0
we_go_on,54.0,100.0,90.0,"Drama, Horror, Mystery & thriller",0
we_have_a_ghost,64.0,41.0,126.0,"Comedy, Adventure",1
we_have_a_pope,55.0,66.0,101.0,"Comedy, Drama",0
we_have_always_lived_in_the_castle,72.0,88.0,96.0,Mystery & thriller,0
we_jam_econo,95.0,89.0,90.0,Documentary,0
we_met_in_virtual_reality,62.0,94.0,91.0,"Documentary, Animation",0
we_need_to_do_something,26.0,55.0,97.0,Horror,2
we_need_to_talk_about_kevin,78.0,75.0,111.0,Drama,0
we_rise_up,100.0,100.0,90.0,Documentary,0
we_steal_secrets_the_story_of_wikileaks_2013,75.0,92.0,130.0,Documentary,1
we_summon_the_darkness,33.0,68.0,83.0,"Horror, Mystery & thriller",2
we_the_animals,75.0,92.0,94.0,"Drama, Lgbtq+",0
we_the_people_the_market_basket_effect,55.0,78.0,76.0,Documentary,0
we_think_the_world_of_you,27.0,80.0,94.0,"Comedy, Drama",2
we_were_here_voices_from_the_aids_years_in_san_francisco,86.0,100.0,90.0,"Documentary, Biography, History, Drama, Lgbtq+",0
we_were_soldiers,84.0,64.0,137.0,"War, History, Drama",1
we_were_strangers,67.0,73.0,106.0,Mystery & thriller,0
weather_man,56.0,59.0,102.0,"Comedy, Drama",2
weathering_with_you,96.0,92.0,111.0,"Drama, Fantasy, Anime",0
web_junkie,49.0,71.0,74.0,"Drama, Biography",0
wedding_banquet,87.0,97.0,107.0,"Comedy, Lgbtq+",0
wedding_bell_blues,47.0,40.0,100.0,Comedy,2
wedding_crashers,70.0,75.0,119.0,Comedy,1
wedding_date,67.0,11.0,88.0,"Romance, Comedy",2
wedding_director,35.0,56.0,105.0,Comedy,2
wedding_doll,84.0,80.0,82.0,Drama,0
wedding_gift,64.0,40.0,87.0,Drama,2
wedding_march,81.0,64.0,115.0,Drama,1
wedding_palace_2011,60.0,33.0,98.0,"Romance, Comedy",2
wedding_planner,59.0,17.0,102.0,"Romance, Comedy",2
wedding_season,69.0,87.0,97.0,"Romance, Comedy",0
wedding_singer,80.0,72.0,96.0,"Romance, Comedy",0
weeds,55.0,71.0,115.0,Drama,1
weekend_2011,86.0,95.0,96.0,"Drama, Romance, Lgbtq+",0
weekend_at_bernies,57.0,54.0,97.0,Comedy,2
weekend_at_bernies_ii,41.0,10.0,97.0,Comedy,2
weekend_of_a_champion_2013,75.0,73.0,93.0,Documentary,0
weekender_2011,30.0,9.0,90.0,Drama,2
weekends,78.0,100.0,16.0,"Drama, Animation",0
weightless,42.0,58.0,93.0,Drama,2
weiner,83.0,96.0,96.0,Documentary,0
weird_the_al_yankovic_story,82.0,83.0,108.0,"Biography, Comedy, Music",0
weirdos,96.0,93.0,85.0,Drama,0
weirdsville,60.0,58.0,90.0,"Comedy, Drama",0
welcome-to-dongmakgol,92.0,88.0,133.0,"Comedy, Drama, War",1
welcome_back_2015,26.0,40.0,145.0,"Comedy, Crime, Drama",2
welcome_back_mr_mcdonald,94.0,88.0,103.0,Comedy,0
welcome_home_2018,25.0,10.0,97.0,Mystery & thriller,2
welcome_home_roscoe_jenkins,63.0,23.0,114.0,Comedy,2
welcome_home_roxy_carmichael,46.0,50.0,98.0,Comedy,2
welcome_to_chechnya,86.0,100.0,107.0,"Documentary, Lgbtq+",0
welcome_to_collinwood,55.0,55.0,86.0,Comedy,2
welcome_to_curiosity,46.0,0.0,95.0,Mystery & thriller,2
welcome_to_happiness,58.0,31.0,108.0,"Comedy, Drama, Fantasy",2
welcome_to_karachi,27.0,25.0,131.0,"Adventure, Comedy, Crime, Drama, Mystery & thriller, War",2
welcome_to_leith,75.0,96.0,87.0,Documentary,0
welcome_to_marwen,48.0,34.0,116.0,"Biography, Comedy, Drama, Fantasy",2
welcome_to_me,46.0,72.0,86.0,"Comedy, Drama",0
welcome_to_mercy,49.0,70.0,104.0,Mystery & thriller,2
welcome_to_mooseport,19.0,13.0,110.0,Comedy,2
welcome_to_new_york_2015,42.0,77.0,125.0,Drama,1
welcome_to_pine_hill_2012,66.0,86.0,81.0,Drama,0
welcome_to_sarajevo,74.0,78.0,101.0,Drama,0
welcome_to_sudden_death,23.0,29.0,81.0,"Action, Comedy",2
welcome_to_the_dollhouse,86.0,93.0,87.0,"Comedy, Drama",0
welcome_to_the_jungle_2013,20.0,22.0,95.0,Comedy,2
welcome_to_the_punch,36.0,47.0,99.0,"Action, Crime, Drama",2
welcome_to_the_rileys,58.0,54.0,110.0,Drama,2
welcome_to_the_sticks,78.0,67.0,106.0,Comedy,0
welcome_to_woop_woop,69.0,37.0,96.0,Comedy,2
well_groomed,91.0,95.0,88.0,Documentary,0
well_never_have_paris_2014,18.0,32.0,95.0,"Romance, Comedy",2
wendell_and_wild,65.0,81.0,105.0,"Comedy, Animation, Adventure, Fantasy",0
wendigo,32.0,60.0,91.0,Horror,2
wendy,75.0,42.0,112.0,Adventure,1
wendy_and_lucy,67.0,86.0,80.0,Drama,0
went_the_day_well,91.0,93.0,96.0,Drama,0
went_to_coney_island_on_a_mission_from_godbe_back_by_five_1998,31.0,43.0,94.0,"Comedy, Drama",2
werckmeister_harmonies,91.0,98.0,145.0,Drama,1
were_all_going_to_the_worlds_fair,27.0,91.0,86.0,"Horror, Drama",2
