id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
the_advocates,100.0,,87.0,Documentary,
the_advocates_devil,40.0,,97.0,"Crime, Drama",
the_aerialist_2020,,,102.0,Drama,
the_aeronauts,95.0,72.0,101.0,"Adventure, Drama",0.0
the_affair_2021,17.0,12.0,104.0,"Drama, Lgbtq+",2.0
the_african_desperate,83.0,83.0,97.0,Drama,0.0
the_african_queen_1951,86.0,96.0,105.0,Adventure,0.0
the_after_party_2018,85.0,0.0,120.0,"Comedy, Music",2.0
the_afterlight,86.0,63.0,87.0,Drama,0.0
the_aftermath_2019,51.0,27.0,109.0,"History, Drama, Romance",2.0
the_age_of_adaline,67.0,55.0,113.0,"Romance, Drama, Fantasy",1.0
the_age_of_aluminum,,,,,
the_age_of_blood,,,92.0,Action,
the_age_of_consequences,67.0,67.0,80.0,Documentary,0.0
the_age_of_shadows,83.0,100.0,140.0,"Action, Mystery & thriller",1.0
the_age_of_stupid,68.0,73.0,89.0,"Documentary, Drama",0.0
the_ages_of_love,36.0,,125.0,"Romance, Comedy",
the_aggression_scale,50.0,100.0,85.0,"Mystery & thriller, Crime, Drama",0.0
the_aggressives,77.0,91.0,73.0,Documentary,0.0
the_agony_and_the_ecstasy_of_phil_spector_2009,65.0,79.0,102.0,Documentary,0.0
the_air_i_breahe,61.0,10.0,97.0,Drama,2.0
the_air_up_there_1994,35.0,21.0,108.0,Comedy,2.0
the_akron_holy_war,100.0,,94.0,"Documentary, Action",
the_alaskan,,30.0,,"Adventure, Drama",
the_alchemist_cookbook,35.0,80.0,82.0,"Horror, Comedy",2.0
the_algerian,73.0,,99.0,"Action, Romance, Mystery & thriller",
the_alien_2016,64.0,,82.0,"Romance, Comedy",
the_aliens_return,,,91.0,"Sci-fi, Drama",
the_all_americans,75.0,80.0,98.0,Documentary,0.0
the_all_together,21.0,0.0,83.0,Comedy,2.0
the_alleys,,71.0,116.0,Mystery & thriller,
the_allnighter,,,,"Comedy, Drama",
the_almond_and_the_seahorse,64.0,13.0,96.0,Drama,2.0
the_almost_man,53.0,64.0,75.0,"Comedy, Drama",0.0
the_alphabet_murders,35.0,,90.0,Mystery & thriller,
the_alpinist_2021,97.0,93.0,93.0,Documentary,0.0
the_alternate,20.0,,95.0,Action,
the_alternate_2022,62.0,75.0,87.0,"Mystery & thriller, Sci-fi",0.0
the_amaranth,40.0,,88.0,Mystery & thriller,
the_amazing_adventure_of_marcello_the_cat,86.0,,76.0,"Kids & family, Adventure",
the_amazing_bulk_2010,53.0,,76.0,"Action, Fantasy, Romance, Animation",
the_amazing_catfish,80.0,100.0,89.0,"Comedy, Drama",0.0
the_amazing_johnathan_documentary,57.0,80.0,91.0,Documentary,0.0
the_amazing_maurice,67.0,74.0,93.0,"Kids & family, Comedy, Animation",0.0
the_amazing_mr_x,37.0,,79.0,Mystery & thriller,
the_amazing_nina_simone,,100.0,110.0,"Documentary, Biography, History, Drama, Music",
the_amazing_spider_man,77.0,71.0,136.0,"Action, Adventure, Mystery & thriller",1.0
the_amazing_spider_man_2,64.0,51.0,141.0,"Action, Adventure",1.0
the_amazing_wizard_of_paws,57.0,,95.0,"Adventure, Fantasy",
the_ambassador,75.0,71.0,93.0,Documentary,0.0
the_ambassadors_daughter_1956,50.0,,102.0,Comedy,
the_amber_light,,,93.0,Documentary,
the_ambush,42.0,,102.0,"War, Drama",
the_american,39.0,65.0,105.0,"Mystery & thriller, Drama, Action",2.0
the_american_2001,0.0,,84.0,Drama,
the_american_beauty,,,100.0,Comedy,
the_american_clock,,,,,
the_american_dream_and_other_fairy_tales,60.0,94.0,87.0,Documentary,0.0
the_american_dreamer,42.0,88.0,81.0,Documentary,0.0
the_american_meme,97.0,94.0,90.0,Documentary,0.0
the_american_nightmare,74.0,67.0,75.0,Documentary,0.0
the_american_nurse,89.0,100.0,81.0,Documentary,0.0
the_american_scream_2012,69.0,100.0,91.0,"Holiday, Documentary",0.0
the_american_sector,,100.0,67.0,Documentary,
the_american_side,80.0,79.0,90.0,"Mystery & thriller, Drama",0.0
the_american_soldier,55.0,77.0,80.0,Drama,0.0
the_amityville_asylum,3.0,,88.0,Horror,
the_amityville_harvest,17.0,,93.0,"Horror, Mystery & thriller",
the_amityville_haunting,9.0,,91.0,Horror,
the_amityville_horror,52.0,31.0,117.0,Horror,2.0
the_amityville_moon,,,80.0,Horror,
the_amityville_murders,44.0,0.0,98.0,"Horror, Mystery & thriller",2.0
the_amsterdam_kill,29.0,,90.0,"Crime, Drama",
the_amusement_park,57.0,96.0,54.0,Horror,0.0
the_amy_fisher_story,42.0,,96.0,Drama,
the_anarchists_2015,33.0,,101.0,Drama,
the_ancestral_2022,,,101.0,Horror,
the_anchor,,,111.0,Mystery & thriller,
the_anchorite,,,108.0,Comedy,
the_ancient_magus_bride,82.0,,,"Fantasy, Anime",
the_ancient_woods,,,85.0,"Documentary, Nature",
the_anderson_monarchs,,,76.0,Documentary,
the_andorra_hustle_2020,,86.0,113.0,Documentary,
the_andy_baker_tape,,,70.0,Mystery & thriller,
the_angel,61.0,69.0,90.0,"Drama, Mystery & thriller",0.0
the_angel_in_the_clock,,,,,
the_angel_wore_red,36.0,,99.0,Romance,
the_angels_share,78.0,89.0,101.0,"Comedy, Drama",0.0
the_angriest_man_in_brooklyn,30.0,9.0,84.0,"Comedy, Drama",2.0
the_angry_birds_movie,46.0,43.0,93.0,"Kids & family, Comedy, Adventure, Action, Animation",2.0
the_angry_black_girl_and_her_monster,,100.0,91.0,Horror,
the_animal_project,57.0,,90.0,Drama,
the_animals_wife_2017,,,116.0,Drama,
the_animated_adventures_of_tom_sawyer_1998,,,75.0,"Kids & family, Adventure, Animation",
the_animation_show,83.0,86.0,,,
the_animation_show_year_4,60.0,67.0,,,
the_ann_jillian_story,,,95.0,Biography,
the_annihilation_of_fish_2000,80.0,67.0,108.0,"Comedy, Drama",0.0
the_annotated_field_guide_of_ulysses_s_grant,,,61.0,Documentary,
the_announcement_2020,,,94.0,"Comedy, Drama",
the_anomaly,24.0,0.0,97.0,"Sci-fi, Mystery & thriller, Action",2.0
the_anonymous_people,66.0,43.0,88.0,Documentary,2.0
the_anonymous_venetian,73.0,,91.0,Romance,
the_answer_ii_2015,,,117.0,Drama,
the_antenna,,52.0,115.0,"Horror, Mystery & thriller",
the_anthem_of_the_heart_2015,63.0,,120.0,"Fantasy, Animation",
the_anthrax_attacks_in_the_shadow_of_911,45.0,89.0,95.0,Documentary,0.0
the_anthropologist,74.0,100.0,81.0,Documentary,0.0
the_antichrist,34.0,,96.0,Horror,
the_antidote_2020,,,102.0,Documentary,
the_apartment_complex,0.0,,99.0,Drama,
the_apartment_with_two_women,,,144.0,"Crime, Drama",
the_ape,57.0,100.0,81.0,Drama,0.0
the_ape_man,14.0,,64.0,Horror,
the_apollo,88.0,95.0,98.0,Documentary,0.0
the_apollo_of_gaza,,,,,
the_apology,,100.0,104.0,Documentary,
the_apology_2022,38.0,47.0,91.0,"Holiday, Mystery & thriller",2.0
the_apostate,17.0,,94.0,Drama,
the_apostate_2016,32.0,79.0,80.0,Comedy,2.0
the_apostle_2012,86.0,,,,
the_app,4.0,,78.0,Drama,
the_app_that_stole_christmas,33.0,,63.0,"Holiday, Comedy",
the_apparition,24.0,3.0,82.0,Horror,2.0
the_apparition_2018,62.0,73.0,144.0,"Mystery & thriller, Drama",1.0
the_appearance,26.0,,112.0,"Horror, Mystery & thriller",
the_apple_1999,84.0,85.0,85.0,Drama,0.0
the_appointment_1982,50.0,,90.0,Horror,
the_arbalest,50.0,20.0,76.0,Drama,2.0
the_arbor_2010,74.0,96.0,94.0,Drama,0.0
the_arbors,21.0,67.0,116.0,"Sci-fi, Mystery & thriller",2.0
the_arch_1968,,,94.0,Drama,
the_archer_2017,72.0,83.0,86.0,"Action, Drama",0.0
the_architect_2006,37.0,,95.0,"Comedy, Drama",
the_architecture_of_doom_1992,85.0,,119.0,Documentary,
the_archivettes,,,61.0,Documentary,
the_ardennes,55.0,58.0,93.0,Mystery & thriller,2.0
the_ardor,24.0,36.0,100.0,"Adventure, Mystery & thriller, Drama",2.0
the_area,,,92.0,Documentary,
the_area_51_incident,,,82.0,"Horror, Sci-fi",
the_argument,49.0,74.0,81.0,Comedy,0.0
the_argyle_secrets_2014,,,64.0,"Drama, Mystery & thriller, Romance",
the_ark_of_lilburn,,,109.0,Documentary,
the_armor_of_light,68.0,96.0,88.0,Documentary,0.0
the_arms_drop,,,94.0,"History, Drama, Biography",
the_armstrong_lie_2013,76.0,82.0,122.0,Documentary,1.0
the_arrangement,63.0,15.0,125.0,Drama,2.0
the_arrival,,,107.0,Sci-fi,
the_arrival_of_wang,49.0,,80.0,Sci-fi,
the_arsenal_stadium_mystery,54.0,,84.0,"Crime, Drama",
the_art_of_dying_far_away,,,91.0,"Comedy, Drama, Foreign",
the_art_of_flight_3d,87.0,,90.0,"Documentary, Adventure",
the_art_of_getting_by,46.0,19.0,84.0,"Comedy, Drama",2.0
the_art_of_incarceration,,,81.0,Documentary,
the_art_of_making_it,,67.0,94.0,Documentary,
the_art_of_political_murder,,100.0,90.0,Documentary,
the_art_of_racing_in_the_rain,96.0,45.0,109.0,"Comedy, Drama",1.0
the_art_of_self_defense_2019,63.0,83.0,104.0,Comedy,0.0
the_art_of_the_steal,39.0,45.0,90.0,Comedy,2.0
the_art_of_war_iii_retribution,10.0,,88.0,"Action, Mystery & thriller",
the_art_party,,33.0,,,
the_art_star_and_the_sudanese_twins_2008,53.0,86.0,109.0,Drama,0.0
the_artifice_girl,,94.0,93.0,"Sci-fi, Mystery & thriller",
the_artist,87.0,95.0,100.0,"Romance, Comedy, Drama",0.0
the_artists_garden_american_impressionism,,,87.0,Documentary,
the_artists_wife,70.0,61.0,95.0,Drama,0.0
the_asadas,100.0,,127.0,Drama,
the_ascent,,,96.0,Drama,
the_ashes_and_ghosts_of_tayug_1931,,,,,
the_ashram,33.0,,85.0,Mystery & thriller,
the_asian_angel,,100.0,128.0,"Drama, Romance",
the_asian_connection_2016,19.0,,90.0,Action,
the_aspern_papers,39.0,19.0,91.0,Drama,2.0
the_assam_garden_1985,,,92.0,Drama,
the_assassin_2011,87.0,,105.0,"Crime, Drama",
the_assassin_2015,48.0,80.0,105.0,"Action, Drama",0.0
the_assassins,39.0,,107.0,Drama,
the_assassins_code,32.0,,95.0,"Action, Mystery & thriller",
the_assault,47.0,53.0,91.0,"Action, Mystery & thriller",2.0
the_assault_2015,70.0,,90.0,Drama,
the_assent_2020,10.0,,87.0,Horror,
the_assignment_2017,21.0,33.0,96.0,"Action, Mystery & thriller, Crime, Drama",2.0
the_assistant_2020,25.0,93.0,87.0,Drama,2.0
the_assistants,50.0,,100.0,Comedy,
the_astro_zombies_1968,17.0,,83.0,Sci-fi,
the_astrologer_2013,44.0,,96.0,Drama,
the_astronaut_farmer,49.0,58.0,105.0,Drama,2.0
the_astronaut_of_god,,,70.0,Sci-fi,
the_astronauts_bodies,,,,,
the_ataxian,100.0,,81.0,Documentary,
the_atheist_delusion,18.0,,,,
the_atlantic_city_story,,,,Drama,
the_atom_a_love_affair,,100.0,,Documentary,
the_atomic_brain,14.0,,72.0,Horror,
the_atomic_states_of_america_2012,39.0,,95.0,"Documentary, History, Drama",
the_atoning_2017,42.0,67.0,89.0,"Horror, Mystery & thriller",2.0
the_atrocity_exhibition,64.0,,102.0,"Comedy, Drama",
the_attachment_diaries,,100.0,102.0,"Drama, Lgbtq+, Mystery & thriller",
the_attack_2012,77.0,87.0,104.0,Drama,0.0
the_attacks_of_2611,56.0,0.0,111.0,"Crime, Drama, Mystery & thriller",2.0
the_attic_door,,,85.0,"Drama, Mystery & thriller, Western",
the_attorney,87.0,77.0,127.0,Drama,1.0
the_audacity_of_louis_ortiz,,,,,
the_audition,46.0,82.0,,Drama,
the_audition_2019,,,95.0,Drama,
the_august_virgin,60.0,91.0,125.0,Drama,1.0
the_auschwitz_report,,100.0,94.0,"Drama, History",
the_australian_dream,82.0,100.0,90.0,Documentary,0.0
the_autobiography_of_nicolae_ceausescu_2011,67.0,89.0,180.0,Documentary,1.0
the_automat,86.0,98.0,119.0,Documentary,1.0
the_automatic_hate,48.0,67.0,98.0,"Comedy, Drama, Mystery & thriller",2.0
the_autopsy_of_jane_doe,70.0,86.0,86.0,"Horror, Mystery & thriller",0.0
the_autumn_heart,88.0,,110.0,Drama,
the_available_wife,,,100.0,Drama,
the_avenging_angel,60.0,,96.0,"History, Drama",
the_aviary_2022,51.0,63.0,96.0,Mystery & thriller,2.0
the_aviation_cocktail,92.0,,95.0,Drama,
the_aviators_wife,83.0,90.0,105.0,"Comedy, Drama",0.0
the_awakened,,,85.0,"Action, Horror, Sci-fi, Mystery & thriller",
the_awakening_2011,51.0,63.0,107.0,Horror,2.0
the_awakening_of_lilith,,,,Horror,
the_awakening_of_motti_wolkenbruch,50.0,63.0,,,
the_awful_dr_orloff,44.0,,90.0,Horror,
the_ax_2005,82.0,80.0,122.0,"Comedy, Drama, Crime, Mystery & thriller",1.0
the_axe_murders_of_villisca,12.0,14.0,78.0,Horror,2.0
the_axiom,33.0,,98.0,Horror,
the_b_side_elsa_dorfmans_portrait_photography,67.0,97.0,76.0,Documentary,0.0
the_b_who_stole_christmas,85.0,,86.0,"Holiday, Comedy",
the_babadook,72.0,98.0,93.0,"Horror, Mystery & thriller",0.0
the_babushkas_of_chernobyl,92.0,100.0,70.0,Documentary,0.0
the_baby_daddy,,,78.0,Documentary,
the_baby_dance,33.0,,92.0,Drama,
the_babymakers_2012,22.0,8.0,98.0,Comedy,2.0
the_babysitter_2017,62.0,71.0,85.0,"Horror, Comedy",0.0
the_babysitter_killer_queen,59.0,46.0,101.0,"Comedy, Horror",2.0
the_bacchus_lady,95.0,100.0,110.0,Drama,0.0
the_bachelor_and_the_bobby_soxer,78.0,78.0,95.0,Comedy,0.0
the_bachelor_weekend,48.0,79.0,94.0,Comedy,0.0
the_bachelors_2017,74.0,80.0,99.0,"Comedy, Drama",0.0
the_backstreet_noire,,,,,
the_backward_class,,,91.0,Drama,
the_backwoods,27.0,63.0,98.0,"Mystery & thriller, Horror, Drama",2.0
the_bad_batch,30.0,46.0,118.0,"Horror, Mystery & thriller",2.0
the_bad_education_movie,45.0,63.0,90.0,Comedy,2.0
the_bad_girls_from_valley_high,25.0,,84.0,Comedy,
the_bad_guys_2022,93.0,88.0,99.0,"Kids & family, Comedy, Adventure, Animation",0.0
the_bad_guys_reign_of_chaos,100.0,,113.0,"Action, Crime, Drama, Mystery & thriller",
the_bad_kids,81.0,100.0,101.0,Documentary,0.0
the_bad_man_1941,,,70.0,Western,
the_bad_penny_2012,0.0,,89.0,Drama,
the_bad_seed_2018,40.0,,90.0,Mystery & thriller,
the_bad_seed_returns,,,90.0,Mystery & thriller,
the_bad_sleep_well,92.0,100.0,144.0,"Crime, Drama",1.0
the_badger_game,21.0,,99.0,"Crime, Drama, Mystery & thriller",
the_bag_man,22.0,11.0,108.0,"Crime, Drama, Mystery & thriller",2.0
the_baker_2007,51.0,14.0,86.0,Comedy,2.0
the_bakers_wife,86.0,100.0,124.0,Comedy,1.0
the_ball,,,80.0,Drama,
the_ballad_of_billy_mccrae,,,93.0,Mystery & thriller,
the_ballad_of_buster_scruggs,78.0,89.0,132.0,"Western, Comedy, Drama",1.0
the_ballad_of_genesis_and_lady_jaye_2011,53.0,67.0,72.0,Documentary,0.0
the_ballad_of_gregorio_cortez,68.0,100.0,104.0,"History, Drama",0.0
the_ballad_of_lefty_brown,54.0,80.0,111.0,Western,0.0
the_ballad_of_narayama_1984,88.0,94.0,130.0,Drama,1.0
the_ballad_of_oppenheimer_park,,,,,
the_ballad_of_shirley_collins,,88.0,94.0,Documentary,
the_ballad_of_shovels_and_rope,100.0,,72.0,Documentary,
the_ballad_of_the_sad_cafe,62.0,56.0,100.0,Drama,0.0
the_ballymurphy_precedent,,,108.0,Documentary,
the_bamboo_blonde,40.0,,68.0,Romance,
the_bamboo_prison,50.0,,80.0,War,
the_banana_splits,49.0,63.0,86.0,Horror,2.0
the_bandit_2016,86.0,86.0,84.0,Documentary,0.0
the_bandit_of_sherwood_forest,0.0,,86.0,Adventure,
the_bandit_trail,,,60.0,Western,
the_bands_visit,86.0,98.0,86.0,"Comedy, Drama",0.0
the_banishing,26.0,62.0,97.0,"Drama, Mystery & thriller, Horror",2.0
the_banishment,73.0,65.0,150.0,Drama,1.0
the_bank,71.0,61.0,103.0,Drama,0.0
the_bank_job,59.0,,76.0,,
the_bank_that_almost_broke_britain,,,,,
the_banker_2020,100.0,79.0,120.0,"History, Drama",1.0
the_banksy_job_2016,33.0,,80.0,Documentary,
the_banshee_chapter,42.0,74.0,87.0,"Horror, Mystery & thriller",2.0
the_banshees_of_inisherin,75.0,96.0,109.0,Comedy,0.0
the_bar_2017,56.0,88.0,100.0,Mystery & thriller,0.0
the_barber,59.0,,94.0,Mystery & thriller,
the_barber_2015,26.0,20.0,95.0,Mystery & thriller,2.0
the_barber_of_birmingham_foot_soldier_of_the_civil_rights_movement_2012,,,25.0,Documentary,
the_barcelona_vampiress,,,,"Drama, Horror, Mystery & thriller",
the_bare_necessity,,71.0,102.0,"Comedy, Drama",
the_barefoot_artist,,67.0,83.0,Documentary,
the_barefoot_bandit_documentary,,,72.0,Documentary,
the_barefoot_emperor,,50.0,98.0,"Comedy, Drama",
the_barefooted_kid,77.0,,90.0,"Action, Drama",
the_bargain_2021,,,118.0,Drama,
the_barge_people,,,78.0,"Horror, Mystery & thriller",
the_barker,,,90.0,Drama,
the_barkley_marathons_the_race_that_eats_its_young,85.0,67.0,89.0,"Documentary, Adventure, History, Drama",0.0
the_baroness_and_the_butler,,,75.0,Comedy,
the_barrens,21.0,,97.0,Horror,
the_base,27.0,,97.0,Action,
the_basement_2018,26.0,20.0,90.0,Horror,2.0
the_bastard_sings_the_sweetest_song,,,,Drama,
the_bastards,36.0,68.0,100.0,Drama,2.0
the_bastards_fig_tree,,73.0,106.0,Comedy,
the_batman,87.0,85.0,176.0,"Action, Adventure, Crime, Drama",1.0
the_battered_bastards_of_baseball,95.0,100.0,73.0,Documentary,0.0
the_battery,66.0,80.0,101.0,Horror,0.0
the_battle_at_lake_changjin,100.0,36.0,176.0,"War, Action, Drama",1.0
the_battle_at_lake_changjin_water_gate_bridge,83.0,,149.0,"History, Drama, Action, War",
the_battle_cry_of_peace,,100.0,90.0,Drama,
the_battle_for_britney_fans_cash_and_a_conservatorship,,,59.0,Documentary,
the_battle_for_bunker_hill,,,103.0,"Drama, Western",
the_battle_of_algiers,95.0,99.0,125.0,"War, History, Drama",1.0
the_battle_of_amfar_2013,71.0,,40.0,Documentary,
the_battle_of_austerlitz_1960,60.0,40.0,170.0,War,1.0
the_battle_of_jangsari,80.0,44.0,108.0,War,1.0
the_battle_of_neretva,65.0,,102.0,War,
the_battle_of_pussy_willow_creek_2013,85.0,56.0,95.0,Comedy,0.0
the_battle_of_san_pietro_1945,66.0,,32.0,"Documentary, War",
the_battle_of_the_rails,71.0,,82.0,Drama,
the_battle_of_the_sexes_1928,58.0,,90.0,Comedy,
the_battle_of_the_sexes_2013,81.0,89.0,83.0,"Documentary, Biography, History, Drama",0.0
the_battle_roar_to_victory,100.0,,135.0,"War, Drama",
the_battles_of_coronel_and_falkland_islands,,,105.0,Documentary,
the_battleship_island,81.0,67.0,132.0,"History, Drama, Action",1.0
the_batwoman,,,,,
the_baulkham_hills_african_ladies_troupe,,,,,
the_bay_2012,43.0,77.0,84.0,"Horror, Sci-fi",0.0
the_bay_boy,79.0,,104.0,Drama,
the_bay_of_silence,45.0,52.0,80.0,Mystery & thriller,2.0
the_baytown_outlaws,54.0,22.0,98.0,"Action, Comedy",2.0
the_bbq,25.0,30.0,91.0,Comedy,2.0
the_be_all_and_end_all,68.0,75.0,100.0,"Comedy, Drama",0.0
the_beach_boys_making_pet_sounds,55.0,,,,
the_beach_bum_2019,32.0,57.0,95.0,Comedy,2.0
the_beach_house_2020,30.0,81.0,88.0,Horror,2.0
the_beach_of_the_drowned,14.0,,102.0,Mystery & thriller,
the_beachcomber,,,82.0,"Comedy, Drama",
the_beachcomber_1938,,,82.0,Drama,
the_bear_1989,82.0,87.0,94.0,Adventure,0.0
the_bears_and_i,30.0,,89.0,"Kids & family, Adventure",
the_bears_famous_invasion_of_sicily,73.0,100.0,82.0,"Comedy, Animation",0.0
the_beast_1975,52.0,68.0,93.0,"Drama, Fantasy",0.0
the_beast_1988,84.0,,110.0,War,
the_beast_2019,62.0,,78.0,"Horror, Mystery & thriller",
the_beast_2020,32.0,,97.0,"Drama, Action",
the_beast_beneath,,,,Horror,
the_beast_in_the_cellar,19.0,17.0,87.0,"Horror, Mystery & thriller",2.0
the_beast_must_die_1974,37.0,43.0,93.0,"Horror, Mystery & thriller",2.0
the_beast_of_bray_road,27.0,,85.0,Horror,
the_beast_of_hollow_mountain,3.0,,81.0,Horror,
the_beast_of_the_city,67.0,,80.0,"Crime, Drama",
the_beast_with_five_fingers,60.0,89.0,88.0,Horror,0.0
the_beasts,,100.0,137.0,"Drama, Mystery & thriller",
the_beat_beneath_my_feet,51.0,50.0,92.0,"Comedy, Drama, Music",2.0
the_beat_generation,0.0,,95.0,"Crime, Drama",
the_beat_of_love_utrip_ljubezni,,,77.0,Romance,
the_beatles_and_india,,,92.0,"Documentary, Music",
the_beatles_eight_days_a_week_the_touring_years,89.0,96.0,106.0,"Documentary, Music",0.0
the_beatles_get_back_the_rooftop_concert,96.0,100.0,94.0,"Documentary, Music",0.0
the_beautiful_and_damned,,57.0,,Drama,
the_beautiful_blonde_from_bashful_bend,48.0,63.0,77.0,"Western, Comedy",2.0
the_beautiful_days_of_aranjuez,33.0,30.0,97.0,Drama,2.0
the_beautiful_person,58.0,57.0,95.0,Drama,2.0
the_beauty,,,,,
the_beauty_academy_of_kabul_2006,57.0,87.0,74.0,Documentary,0.0
the_beauty_inside,84.0,70.0,127.0,"Romance, Comedy, Fantasy",1.0
the_beauty_of_blackness,,,70.0,Documentary,
the_bed_2018,,100.0,,,
the_bed_you_sleep_in,76.0,,113.0,Drama,
the_bee_gees_how_can_you_mend_a_broken_heart,93.0,96.0,111.0,"Documentary, Music",0.0
the_beehive,,,13.0,Drama,
the_beekeeper_and_his_son,,,,,
the_beer_jesus_from_america,,,98.0,Documentary,
the_beggars_opera,56.0,,94.0,Musical,
the_beginning_and_the_end,89.0,,183.0,Drama,
the_beginning_of_a_great_revival,28.0,25.0,140.0,"History, Drama",2.0
the_beginning_or_the_end,,,112.0,"History, Drama",
the_beguiled,48.0,78.0,94.0,"History, Drama",0.0
the_belier_family,75.0,83.0,106.0,"Comedy, Drama",0.0
the_believer,82.0,83.0,98.0,Drama,0.0
the_believer_2021,27.0,,91.0,"Horror, Mystery & thriller",
the_believers_1987,45.0,35.0,114.0,Horror,2.0
the_belko_experiment,40.0,54.0,90.0,"Mystery & thriller, Horror, Action",2.0
the_bellmen,,60.0,97.0,Comedy,
the_belly_of_the_sea,,60.0,76.0,"Drama, Adventure",
the_belly_of_the_whale,,40.0,83.0,"Crime, Drama",
the_belovs_1994,100.0,,60.0,Documentary,
the_belstone_fox,71.0,,103.0,Drama,
the_bend_2010,,,85.0,Drama,
the_benefactor,23.0,25.0,92.0,Drama,2.0
the_beneficiary_1997,,,95.0,Mystery & thriller,
the_bengali,,67.0,72.0,Documentary,
the_bengali_detective,63.0,,100.0,Documentary,
the_benny_goodman_story,70.0,,116.0,Biography,
the_berlin_file,58.0,43.0,120.0,"Action, Drama, Mystery & thriller",2.0
the_best_day_of_my_life,,,,,
the_best_democracy_money_can_buy_2016,60.0,50.0,114.0,Documentary,2.0
the_best_exotic_marigold_hotel,78.0,78.0,124.0,"Comedy, Drama",1.0
the_best_families,,,99.0,Comedy,
the_best_intentions,87.0,81.0,182.0,"Drama, Biography, Romance",1.0
the_best_is_yet_to_come_2019,77.0,,117.0,"Comedy, Drama",
the_best_is_yet_to_come_2020,,80.0,,Drama,
the_best_man,86.0,72.0,120.0,"Comedy, Drama",1.0
the_best_man_holiday_2013,83.0,70.0,122.0,"Holiday, Comedy, Drama",1.0
the_best_of_all_worlds,80.0,,98.0,Drama,
the_best_of_dorien_b,,,107.0,"Drama, Comedy",
the_best_of_enemies_2019,76.0,52.0,133.0,"History, Drama",1.0
the_best_of_it,,,118.0,"Documentary, Drama",
the_best_of_me,59.0,12.0,118.0,"Romance, Drama",2.0
the_best_of_me_2007,0.0,,,,
the_best_offer,77.0,56.0,124.0,"Drama, Romance",1.0
the_best_summer_of_my_life,,80.0,100.0,Comedy,
the_best_thing,,,96.0,Comedy,
the_best_thing_you_can_do_with_your_life,,,,,
the_best_things_in_life_are_free,,,104.0,Musical,
the_best_two_years,92.0,73.0,110.0,"Comedy, Drama",0.0
the_best_way_to_walk,,,,"Drama, Romance",
the_best_years_2020,,,,"Comedy, Drama",
the_best_years_of_a_life,50.0,82.0,90.0,"Comedy, Drama, Romance",0.0
the_bestowal,100.0,78.0,90.0,"Drama, Fantasy",0.0
the_beta_test,61.0,92.0,94.0,"Mystery & thriller, Comedy",0.0
the_betrayal,,,,Drama,
the_betrayal_2006,47.0,,80.0,"History, Drama",
the_better_angels,42.0,45.0,95.0,"History, Drama, Biography",2.0
the_better_ole_1926,,,97.0,Comedy,
the_better_wife,,40.0,,Drama,
the_bezonians,99.0,,98.0,"Crime, Drama",
the_bfg_2016,57.0,74.0,115.0,"Kids & family, Fantasy, Adventure",1.0
the_bible,55.0,,174.0,Drama,
the_big_4,82.0,91.0,141.0,"Comedy, Action",1.0
the_big_animal,88.0,95.0,70.0,"Comedy, Drama",0.0
the_big_ask,27.0,58.0,91.0,"Comedy, Drama",2.0
the_big_bad_fox_and_other_tales,95.0,97.0,80.0,"Kids & family, Comedy, Adventure, Animation",0.0
the_big_bad_swim,75.0,,96.0,Comedy,
the_big_bang_2011,25.0,19.0,101.0,Mystery & thriller,2.0
the_big_bird_cage,64.0,100.0,93.0,"Crime, Drama",0.0
the_big_blue_1988,93.0,62.0,118.0,"Adventure, Action, Drama",1.0
the_big_boss_1972,73.0,69.0,103.0,Action,0.0
the_big_broadcast_of_1936,60.0,,97.0,"Musical, Comedy",
the_big_broadcast_of_1937,52.0,,100.0,"Musical, Comedy",
the_big_broadcast_of_1938,,,91.0,"Musical, Comedy",
the_big_buy_tom_delays_stolen_congress_2006,57.0,56.0,75.0,Documentary,2.0
the_big_call,,,123.0,"Crime, Drama, Mystery & thriller",
the_big_caper,50.0,,84.0,"Crime, Drama",
the_big_cat,20.0,,75.0,Adventure,
the_big_day_1952,83.0,100.0,80.0,Comedy,0.0
the_big_day_2015,,,86.0,Documentary,
the_big_empty,,,94.0,Drama,
the_big_feast,82.0,63.0,130.0,Comedy,1.0
the_big_fix,84.0,86.0,108.0,Documentary,0.0
the_big_gundown,85.0,,91.0,Western,
the_big_hangover,36.0,67.0,82.0,"Romance, Comedy",2.0
the_big_heist,,,97.0,Drama,
the_big_house_2018,,,,,
the_big_i_am,30.0,,106.0,"Crime, Drama",
the_big_kahuna,71.0,74.0,90.0,"Comedy, Drama",0.0
the_big_land,29.0,,92.0,Western,
the_big_lebowski,93.0,79.0,117.0,Comedy,1.0
the_big_meeting_2019,,,94.0,Documentary,
the_big_mouth,56.0,40.0,107.0,Comedy,2.0
the_big_night,45.0,60.0,75.0,Drama,2.0
the_big_parade,91.0,100.0,126.0,War,1.0
the_big_parade_1986,,,94.0,Drama,
the_big_payback,,,88.0,Documentary,
the_big_picture_2012,63.0,86.0,114.0,Drama,0.0
the_big_picture_rethinking_dyslexia,83.0,,60.0,Documentary,
the_big_question,60.0,44.0,78.0,Documentary,2.0
the_big_racket,76.0,,104.0,"Crime, Drama, Horror",
